,id,original_title,title,popularity,release_date,vote_average,vote_count
4061,2288,Closer,Closer,23.905,2004-12-03,6.8,3409
4062,567797,The Dry,The Dry,18.303,2021-01-01,6.8,675
4063,417870,Girls Trip,Girls Trip,19.198,2017-07-21,6.831,1497
4064,238713,Spy,Spy,39.51,2015-05-06,6.8,5985
4065,24750,Time After Time,Time After Time,18.963,1979-09-28,6.8,334
4066,11590,Slap Shot,Slap Shot,16.361,1977-02-25,6.8,373
4067,11004,Wonder Boys,Wonder Boys,15.949,2000-02-22,6.831,593
4068,4929,Hang 'em High,Hang 'em High,27.433,1968-04-12,6.8,756
4069,1833,Rent,Rent,13.141,2005-11-17,6.831,554
4070,277,Underworld,Underworld,39.607,2003-09-19,6.8,6099
4071,76535,Marvel One-Shot: A Funny Thing Happened on the Way to Thor's Hammer,Marvel One-Shot: A Funny Thing Happened on the Way to Thor's Hammer,14.297,2011-10-25,6.8,481
4072,14926,Uptown Girls,Uptown Girls,27.763,2003-08-15,6.833,888
4073,11439,The Ghost Writer,The Ghost Writer,25.956,2010-02-12,6.83,2208
4074,10973,Creature from the Black Lagoon,Creature from the Black Lagoon,20.076,1954-03-05,6.83,760
4075,8272,The Savages,The Savages,9.193,2007-11-28,6.8,380
4076,1020006,Priscilla,Priscilla,39.856,2023-10-27,6.8,777
4077,374416,Quo vado?,Where Am I Going?,9.149,2016-01-01,6.829,2107
4078,76726,Chronicle,Chronicle,31.298,2012-02-01,6.829,5271
4079,55725,Win Win,Win Win,10.689,2011-03-18,6.8,494
4080,12281,Mean Creek,Mean Creek,11.451,2004-08-20,6.8,359
4081,884971,Goliath,Goliath,8.905,2022-03-09,6.828,360
4082,243683,Step Up All In,Step Up All In,27.6,2014-07-16,6.8,1921
4083,138832,We're the Millers,We're the Millers,43.0,2013-08-07,6.828,8860
4084,11208,Wicker Park,Wicker Park,13.557,2004-09-03,6.828,675
4085,8848,The Bank Job,The Bank Job,28.127,2008-02-28,6.828,2306
4086,4523,Enchanted,Enchanted,44.3,2007-11-20,6.8,5399
4087,2005,Sister Act,Sister Act,25.513,1992-05-28,6.828,3167
4088,426249,Lords of Chaos,Lords of Chaos,17.283,2018-09-20,6.827,469
4089,393764,Bienvenue à Marly-Gomont,The African Doctor,11.688,2016-06-08,6.827,644
4090,454227,Outlaw King,Outlaw King,21.142,2018-09-06,6.8,1535
4091,326359,Frozen Fever,Frozen Fever,34.873,2015-03-09,6.826,1819
4092,291805,Now You See Me 2,Now You See Me 2,46.304,2016-06-02,6.826,10699
4093,9563,Any Given Sunday,Any Given Sunday,19.905,1999-12-22,6.826,1628
4094,47854,精武風雲,Legend of the Fist: The Return of Chen Zhen,14.814,2010-09-01,6.825,398
4095,13510,Eden Lake,Eden Lake,30.879,2008-09-12,6.8,1779
4096,11463,Battle of Britain,Battle of Britain,22.043,1969-09-15,6.8,303
4097,6961,The Wedding Date,The Wedding Date,20.569,2005-02-04,6.825,1180
4098,766798,Madres paralelas,Parallel Mothers,23.694,2021-10-08,6.825,921
4099,717930,Kandahar,Kandahar,44.174,2023-05-25,6.825,1028
4100,207686,La casa del fin de los tiempos,The House at the End of Time,13.9,2013-06-21,6.8,309
4101,11386,The Crying Game,The Crying Game,27.479,1992-09-02,6.8,740
4102,236,Muriel's Wedding,Muriel's Wedding,19.016,1994-09-29,6.824,445
4103,353486,Jumanji: Welcome to the Jungle,Jumanji: Welcome to the Jungle,58.027,2017-12-09,6.8,13591
4104,26171,Everybody's Fine,Everybody's Fine,13.277,2009-12-04,6.823,968
4105,17612,Lost and Delirious,Lost and Delirious,17.912,2001-01-21,6.8,491
4106,10212,Ravenous,Ravenous,25.153,1999-03-16,6.823,603
4107,7443,Chicken Run,Chicken Run,38.549,2000-06-23,6.824,5026
4108,440161,The Sisters Brothers,The Sisters Brothers,16.139,2018-09-19,6.823,1906
4109,370663,Below Her Mouth,Below Her Mouth,159.997,2017-02-10,6.8,1185
4110,14900,The Great Muppet Caper,The Great Muppet Caper,15.973,1981-06-26,6.8,300
4111,8974,The War of the Worlds,The War of the Worlds,22.266,1953-08-13,6.8,622
4112,475759,2048: Nowhere to Run,2048: Nowhere to Run,11.307,2017-09-14,6.821,329
4113,426338,La llamada,Holy Camp!,11.512,2017-09-29,6.821,352
4114,184352,Tom à la ferme,Tom at the Farm,11.989,2014-04-16,6.8,813
4115,49367,2 Filhos de Francisco: A História de Zezé di Camargo & Luciano,Two Sons of Francisco,9.417,2005-08-19,6.8,396
4116,33542,紅番區,Rumble in the Bronx,26.191,1995-01-21,6.8,1024
4117,2652,Hard Candy,Hard Candy,32.37,2005-01-14,6.821,2547
4118,1947,An Unfinished Life,An Unfinished Life,17.864,2005-09-09,6.821,624
4119,646207,The Ice Road,The Ice Road,22.101,2021-06-24,6.8,1681
4120,253412,Everest,Everest,23.299,2015-09-10,6.82,4855
4121,150689,Cinderella,Cinderella,91.336,2015-03-06,6.8,7064
4122,82992,Fast & Furious 6,Fast & Furious 6,8.738,2013-05-21,6.82,10563
4123,72190,World War Z,World War Z,91.456,2013-06-19,6.82,15369
4124,9746,Kundun,Kundun,20.991,1997-12-25,6.8,445
4125,2300,Space Jam,Space Jam,24.458,1996-11-15,6.8,5998
4126,606566,Gli anni più belli,The Best Years,7.78,2020-02-13,6.8,411
4127,290864,一個人的武林,Kung Fu Jungle,20.216,2014-10-31,6.8,455
4128,128136,My Awkward Sexual Adventure,My Awkward Sexual Adventure,16.757,2012-09-11,6.8,346
4129,11774,Lemony Snicket's A Series of Unfortunate Events,Lemony Snicket's A Series of Unfortunate Events,42.019,2004-12-16,6.818,4981
4130,913290,Barbarian,Barbarian,50.402,2022-09-08,6.817,2510
4131,171337,Educazione siberiana,Siberian Education,12.058,2013-02-27,6.8,536
4132,86838,Seven Psychopaths,Seven Psychopaths,23.471,2012-10-12,6.817,3895
4133,9737,Bad Boys,Bad Boys,38.894,1995-04-07,6.816,6370
4134,41233,Step Up 3D,Step Up 3D,28.965,2010-08-04,6.8,1885
4135,27850,Halloweentown,Halloweentown,18.095,1998-11-10,6.816,537
4136,449443,Den of Thieves,Den of Thieves,70.21,2018-01-18,6.8,2851
4137,438747,Tangled: Before Ever After,Tangled: Before Ever After,20.24,2017-03-10,6.8,371
4138,919573,L'Innocent,The Innocent,8.547,2022-10-12,6.8,326
4139,630004,Way Down,The Vault,25.838,2021-03-04,6.814,951
4140,419635,Kodachrome,Kodachrome,13.317,2017-09-08,6.814,435
4141,299537,Captain Marvel,Captain Marvel,51.567,2019-03-06,6.8,15704
4142,9314,Nineteen Eighty-Four,Nineteen Eighty-Four,22.082,1984-11-09,6.814,1420
4143,8976,A Lot Like Love,A Lot Like Love,15.552,2005-04-21,6.8,1269
4144,581387,백두산,Ashfall,27.895,2019-12-19,6.8,571
4145,9319,The Last Boy Scout,The Last Boy Scout,31.939,1991-12-13,6.813,1884
4146,2614,Innerspace,Innerspace,21.906,1987-07-01,6.8,1239
4147,1903,Vanilla Sky,Vanilla Sky,25.142,2001-12-14,6.813,4134
4148,131631,The Hunger Games: Mockingjay - Part 1,The Hunger Games: Mockingjay - Part 1,72.192,2014-11-19,6.812,15783
4149,39013,Winter's Bone,Winter's Bone,20.607,2010-06-11,6.8,1767
4150,11144,Lo chiamavano Bulldozer,They Called Him Bulldozer,14.891,1978-09-15,6.8,314
4151,508664,Danger Close: The Battle of Long Tan,Danger Close: The Battle of Long Tan,22.184,2019-08-08,6.8,320
4152,9655,She's the Man,She's the Man,45.731,2006-03-17,6.811,2996
4153,340485,American Honey,American Honey,24.665,2016-09-30,6.8,836
4154,303991,Demolition,Demolition,20.345,2016-04-06,6.811,2195
4155,84175,Beasts of the Southern Wild,Beasts of the Southern Wild,13.938,2012-06-29,6.81,1046
4156,25941,Harry Brown,Harry Brown,14.791,2009-11-11,6.8,1045
4157,10222,Kickboxer,Kickboxer,46.77,1989-04-20,6.8,1400
4158,1858,Transformers,Transformers,27.681,2007-06-27,6.8,11277
4159,597156,The Boys in the Band,The Boys in the Band,13.921,2020-09-30,6.8,424
4160,538207,We Die Young,We Die Young,21.737,2019-05-09,6.8,327
4161,475132,A Private War,A Private War,12.714,2018-11-16,6.8,497
4162,256917,The Water Diviner,The Water Diviner,15.63,2014-12-25,6.8,1226
4163,225574,Non-Stop,Non-Stop,21.268,2014-02-26,6.809,5329
4164,36568,Paulie,Paulie,26.131,1998-04-17,6.809,467
4165,12205,仄暗い水の底から,Dark Water,24.493,2002-01-19,6.8,610
4166,10045,Banlieue 13,District B13,22.029,2004-11-09,6.8,1817
4167,4484,La Cage aux folles,La Cage aux Folles,12.041,1978-10-25,6.809,397
4168,785533,The Princess Switch 3: Romancing the Star,The Princess Switch 3: Romancing the Star,20.037,2021-11-18,6.811,416
4169,598331,Rumble,Rumble,22.876,2021-02-12,6.808,506
4170,502422,Thunder Road,Thunder Road,13.672,2018-09-12,6.8,406
4171,401847,Can You Ever Forgive Me?,Can You Ever Forgive Me?,12.39,2018-10-19,6.8,1250
4172,13648,バイオハザード：ディジェネレーション,Resident Evil: Degeneration,24.447,2008-02-13,6.808,1060
4173,9972,Lock Up,Lock Up,28.465,1989-08-04,6.8,1198
4174,431,Cube,Cube,22.988,1997-12-10,6.808,4738
4175,864370,咒,Incantation,35.233,2022-03-18,6.8,670
4176,759175,The Princess,The Princess,36.499,2022-06-16,6.8,780
4177,107985,The World's End,The World's End,33.18,2013-07-18,6.8,5391
4178,36647,Blade,Blade,57.505,1998-08-21,6.807,6010
4179,29161,Phenomena,Phenomena,17.005,1985-01-25,6.8,810
4180,11843,The Return of the Pink Panther,The Return of the Pink Panther,20.907,1975-05-21,6.8,595
4181,9270,Brick,Brick,16.212,2006-03-31,6.8,1232
4182,9062,Love Story,Love Story,23.633,1970-12-16,6.8,687
4183,8881,Che: Part One,Che: Part One,17.001,2008-09-05,6.8,736
4184,752505,The Old Ways,The Old Ways,11.22,2021-04-04,6.8,330
4185,44629,Animal Kingdom,Animal Kingdom,14.233,2010-06-03,6.806,813
4186,26719,House of Games,House of Games,9.962,1987-10-11,6.8,301
4187,9919,How to Lose a Guy in 10 Days,How to Lose a Guy in 10 Days,43.415,2003-02-07,6.8,3947
4188,9387,Conan the Barbarian,Conan the Barbarian,35.424,1982-04-02,6.8,2493
4189,912,The Thomas Crown Affair,The Thomas Crown Affair,20.15,1968-06-26,6.8,487
4190,332979,Bleed for This,Bleed for This,16.356,2016-11-04,6.8,770
4191,283704,Il giovane favoloso,Leopardi,7.9,2014-10-16,6.8,651
4192,253331,Black or White,Black or White,9.139,2014-09-06,6.8,343
4193,41216,Legend of the Guardians: The Owls of Ga'Hoole,Legend of the Guardians: The Owls of Ga'Hoole,22.99,2010-07-10,6.8,2300
4194,37735,Easy A,Easy A,28.834,2010-09-16,6.8,6890
4195,11381,Tommy Boy,Tommy Boy,20.826,1995-03-31,6.805,944
4196,3509,A Scanner Darkly,A Scanner Darkly,20.975,2006-07-07,6.8,1738
4197,619730,Don't Worry Darling,Don't Worry Darling,35.386,2022-09-21,6.8,2483
4198,56415,Les Lyonnais,A Gang Story,16.768,2011-11-10,6.804,360
4199,9503,Die Päpstin,Pope Joan,15.335,2009-10-22,6.804,340
4200,514921,The Aeronauts,The Aeronauts,16.154,2019-11-04,6.8,1090
4201,397243,The Autopsy of Jane Doe,The Autopsy of Jane Doe,39.44,2016-12-21,6.8,4246
4202,17365,The Parallax View,The Parallax View,17.721,1974-06-14,6.8,307
4203,1946,eXistenZ,eXistenZ,20.56,1999-04-14,6.8,1915
4204,620725,Jexi,Jexi,21.451,2019-10-10,6.802,1188
4205,482981,Wild Rose,Wild Rose,13.881,2019-04-12,6.802,324
4206,19548,Le Grand Restaurant,The Restaurant,24.216,1966-09-09,6.805,490
4207,17467,力王,Riki-Oh: The Story of Ricky,22.224,1991-10-05,6.8,315
4208,12246,Монгол,Mongol: The Rise of Genghis Khan,31.53,2007-09-20,6.802,678
4209,10586,The Ghost and the Darkness,The Ghost and the Darkness,29.087,1996-10-11,6.801,1021
4210,796,Cruel Intentions,Cruel Intentions,62.748,1999-03-05,6.8,3253
4211,57243,Les Femmes du 6e étage,The Women on the 6th Floor,9.572,2011-02-16,6.8,380
4212,22051,Adam,Adam,14.505,2009-07-07,6.8,433
4213,11071,Them!,Them!,28.346,1954-06-16,6.8,418
4214,228161,Home,Home,34.611,2015-03-18,6.8,3958
4215,13342,Fast Times at Ridgemont High,Fast Times at Ridgemont High,21.222,1982-08-13,6.8,1230
4216,5038,Vicky Cristina Barcelona,Vicky Cristina Barcelona,20.809,2008-08-15,6.8,3709
4217,834860,RETURN,RETURN,5.499,1985-01-01,6.799,514
4218,716612,Spencer,Spencer,16.747,2021-11-04,6.8,1629
4219,635910,The Last Voyage of the Demeter,The Last Voyage of the Demeter,48.971,2023-08-09,6.8,1597
4220,580489,Venom: Let There Be Carnage,Venom: Let There Be Carnage,191.79,2021-09-30,6.8,10300
4221,525661,Bombshell,Bombshell,20.582,2019-12-13,6.799,2965
4222,424781,Sorry to Bother You,Sorry to Bother You,21.923,2018-07-06,6.799,1549
4223,262551,Babysitting,Babysitting,12.324,2014-04-16,6.8,1916
4224,61667,Habemus Papam,We Have a Pope,14.256,2011-04-15,6.799,541
4225,744276,After Ever Happy,After Ever Happy,82.759,2022-08-24,6.798,1220
4226,188166,Blue Ruin,Blue Ruin,14.125,2014-04-25,6.8,1434
4227,158011,The Call,The Call,28.02,2013-03-14,6.8,2860
4228,16995,State of Play,State of Play,23.86,2009-04-17,6.798,1935
4229,10697,Le Goût des autres,The Taste of Others,10.963,2000-03-01,6.798,304
4230,9599,The Blob,The Blob,25.847,1988-08-05,6.8,893
4231,37768,Borotalco,Talcum Powder,7.02,1982-01-22,6.797,454
4232,11054,Hairspray,Hairspray,21.531,1988-02-26,6.8,409
4233,9647,Scrooged,Scrooged,45.353,1988-11-22,6.8,1503
4234,795,City of Angels,City of Angels,26.457,1998-04-10,6.797,2113
4235,776797,哭悲,The Sadness,33.184,2021-01-22,6.796,861
4236,13682,Pooh's Heffalump Movie,Pooh's Heffalump Movie,17.209,2005-02-11,6.8,449
4237,11092,Presumed Innocent,Presumed Innocent,28.869,1990-07-27,6.8,686
4238,733156,Sightless,Sightless,16.779,2020-09-29,6.8,385
4239,724209,Heart of Stone,Heart of Stone,43.21,2023-08-09,6.8,1690
4240,252178,'71,'71,15.15,2014-10-10,6.795,1116
4241,10855,赤裸特工,Naked Weapon,5.679,2002-11-15,6.8,359
4242,5994,The Family Man,The Family Man,44.101,2000-12-12,6.8,1954
4243,2616,Uncle Buck,Uncle Buck,26.888,1989-08-16,6.795,1175
4244,1111873,Abigail,Abigail,106.628,2024-04-16,6.8,1248
4245,145247,Hundraåringen som klev ut genom fönstret och försvann,The 100 Year-Old Man Who Climbed Out the Window and Disappeared,14.935,2013-12-25,6.794,924
4246,74465,We Bought a Zoo,We Bought a Zoo,34.997,2011-12-08,6.794,2685
4247,691,The Spy Who Loved Me,The Spy Who Loved Me,32.553,1977-07-07,6.794,1973
4248,454,Romeo + Juliet,Romeo + Juliet,33.265,1996-11-01,6.794,4977
4249,762441,A Quiet Place: Day One,A Quiet Place: Day One,186.787,2024-06-26,6.8,2219
4250,11708,Chitty Chitty Bang Bang,Chitty Chitty Bang Bang,25.437,1968-12-17,6.8,653
4251,369885,Allied,Allied,26.067,2016-02-12,6.8,4505
4252,14011,Justice League: The New Frontier,Justice League: The New Frontier,20.986,2008-02-26,6.8,506
4253,10297,How to Marry a Millionaire,How to Marry a Millionaire,24.245,1953-10-29,6.8,515
4254,614933,Atlas,Atlas,63.753,2024-05-23,6.8,1245
4255,14609,Ultimate Avengers: The Movie,Ultimate Avengers: The Movie,12.753,2006-02-21,6.8,344
4256,9481,The Bone Collector,The Bone Collector,24.261,1999-11-04,6.791,3502
4257,818397,Memory,Memory,38.284,2022-04-28,6.8,1493
4258,654895,Corro da te,Run to You,8.208,2022-03-17,6.8,359
4259,37137,The Naked Gun 2½: The Smell of Fear,The Naked Gun 2½: The Smell of Fear,38.181,1991-06-28,6.79,2223
4260,2926,The Three Musketeers,The Three Musketeers,24.187,1973-12-11,6.8,300
4261,472734,Dumplin',Dumplin',12.811,2018-12-20,6.789,1383
4262,198184,Chappie,Chappie,70.862,2015-03-04,6.789,7891
4263,181808,Star Wars: The Last Jedi,Star Wars: The Last Jedi,64.894,2017-12-13,6.8,15284
4264,20504,The Book of Eli,The Book of Eli,37.945,2010-01-14,6.8,6092
4265,1978,Stage Fright,Stage Fright,14.288,1950-02-23,6.8,325
4266,466,Klute,Klute,16.051,1971-06-23,6.8,437
4267,11617,Rio Grande,Rio Grande,19.429,1950-11-15,6.788,333
4268,10060,Get Rich or Die Tryin',Get Rich or Die Tryin',31.887,2005-11-09,6.788,914
4269,338768,Please Stand By,Please Stand By,18.3,2018-01-26,6.8,467
4270,126963,ドラゴンボールZ 神と神,Dragon Ball Z: Battle of Gods,63.99,2013-03-30,6.789,1531
4271,8366,Der Schuh des Manitu,Manitou's Shoe,13.558,2001-07-11,6.787,484
4272,84332,Safety Not Guaranteed,Safety Not Guaranteed,15.132,2012-06-08,6.8,1430
4273,446894,Smallfoot,Smallfoot,25.43,2018-09-20,6.8,1508
4274,443463,Leave No Trace,Leave No Trace,16.673,2018-06-29,6.8,1212
4275,188927,Star Trek Beyond,Star Trek Beyond,39.936,2016-07-07,6.785,6599
4276,38285,Il ragazzo di campagna,Il ragazzo di campagna,12.056,1984-12-20,6.8,391
4277,9684,Sweet and Lowdown,Sweet and Lowdown,11.86,1999-12-03,6.785,500
4278,600583,The Power of the Dog,The Power of the Dog,20.246,2021-10-25,6.784,2656
4279,578189,Black and Blue,Black and Blue,19.667,2019-10-25,6.8,858
4280,525686,Mi prima la sexóloga,Mi prima la sexóloga,23.048,2016-07-20,6.784,496
4281,170522,Astérix : Le Domaine des dieux,Asterix: The Mansions of the Gods,15.797,2014-11-26,6.8,1361
4282,15171,Charlotte's Web,Charlotte's Web,17.91,1973-03-01,6.8,373
4283,9411,Fallen,Fallen,25.473,1998-01-16,6.784,1422
4284,9282,11:14,11:14,16.441,2003-09-05,6.784,847
4285,4547,Panic Room,Panic Room,31.901,2002-03-29,6.8,4924
4286,2142,Cop Land,Cop Land,33.76,1997-08-15,6.8,1584
4287,912649,Venom: The Last Dance,Venom: The Last Dance,4610.413,2024-10-22,6.782,1727
4288,41402,Let Me In,Let Me In,25.777,2010-10-01,6.782,1995
4289,6973,In the Valley of Elah,In the Valley of Elah,15.704,2007-09-14,6.783,981
4290,763329,Red Rocket,Red Rocket,22.474,2021-12-10,6.8,468
4291,417670,Loro 1,Loro 1,14.741,2018-04-24,6.8,525
4292,154400,The Drop,The Drop,29.339,2014-09-12,6.782,2161
4293,30596,十月圍城,Bodyguards and Assassins,18.777,2009-12-18,6.8,363
4294,25475,Tinker Bell and the Lost Treasure,Tinker Bell and the Lost Treasure,37.14,2009-09-03,6.8,1020
4295,11129,Human Traffic,Human Traffic,18.44,1999-06-04,6.782,335
4296,8835,Legally Blonde,Legally Blonde,55.034,2001-07-13,6.783,4005
4297,1008409,The Bikeriders,The Bikeriders,62.741,2024-06-19,6.781,679
4298,27554,The Panic in Needle Park,The Panic in Needle Park,15.744,1971-06-01,6.8,322
4299,12178,Miss Pettigrew Lives for a Day,Miss Pettigrew Lives for a Day,11.685,2008-03-07,6.8,392
4300,648579,The Unbearable Weight of Massive Talent,The Unbearable Weight of Massive Talent,26.744,2022-04-20,6.78,1997
4301,30163,Les Fugitifs,The Fugitives,10.225,1986-12-17,6.8,379
4302,9100,The Craft,The Craft,31.994,1996-05-03,6.778,1864
4303,4031,Les Valseuses,Going Places,19.536,1974-03-20,6.8,431
4304,2362,Westworld,Westworld,21.463,1973-08-15,6.8,1287
4305,755566,Day Shift,Day Shift,28.375,2022-08-12,6.779,1925
4306,318917,Er ist wieder da,Look Who's Back,22.387,2015-10-08,6.777,1778
4307,1870,Fantômas se déchaîne,Fantomas Unleashed,16.502,1965-12-08,6.8,517
4308,1439,Anna and the King,Anna and the King,16.335,1999-12-16,6.8,767
4309,496,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,19.294,2006-11-01,6.8,5379
4310,400579,Tully,Tully,17.776,2018-05-04,6.8,1424
4311,98548,People Like Us,People Like Us,14.296,2012-06-29,6.778,613
4312,4566,Michael Clayton,Michael Clayton,16.574,2007-09-28,6.778,1722
4313,11507,Body Double,Body Double,26.247,1984-10-25,6.8,790
4314,10156,History of the World: Part I,History of the World: Part I,24.136,1981-06-12,6.777,790
4315,9443,Chariots of Fire,Chariots of Fire,16.683,1981-05-15,6.8,914
4316,619778,Malignant,Malignant,28.717,2021-09-01,6.8,2319
4317,272693,The DUFF,The DUFF,21.517,2015-02-20,6.8,4346
4318,227719,Project Almanac,Project Almanac,36.736,2015-01-28,6.8,2606
4319,10846,La tigre e la neve,The Tiger and the Snow,16.202,2005-10-14,6.775,472
4320,933419,Champions,Champions,15.469,2023-03-09,6.774,372
4321,500475,SuperFly,SuperFly,19.36,2018-06-13,6.8,377
4322,15856,House on Haunted Hill,House on Haunted Hill,16.505,1959-01-01,6.8,527
4323,9654,The Italian Job,The Italian Job,32.065,2003-05-30,6.775,5503
4324,8852,Prince of Darkness,Prince of Darkness,18.096,1987-10-23,6.8,1004
4325,1001865,Scrooge: A Christmas Carol,Scrooge: A Christmas Carol,36.958,2022-11-18,6.776,434
4326,668482,Roald Dahl's Matilda the Musical,Roald Dahl's Matilda the Musical,42.99,2022-11-25,6.8,724
4327,159824,Hotel Transylvania 2,Hotel Transylvania 2,49.593,2015-09-21,6.774,5751
4328,11622,Blast from the Past,Blast from the Past,22.271,1999-02-12,6.774,1086
4329,11319,The Rescuers,The Rescuers,35.563,1977-06-22,6.8,2469
4330,10935,Heaven's Gate,Heaven's Gate,22.19,1980-11-19,6.774,360
4331,892515,Mascarade,Masquerade,11.926,2022-11-01,6.8,417
4332,321697,Steve Jobs,Steve Jobs,19.933,2015-10-09,6.8,4102
4333,18377,미녀는 괴로워,200 Pounds Beauty,19.343,2006-12-14,6.773,319
4334,15144,Sixteen Candles,Sixteen Candles,22.913,1984-05-04,6.773,2064
4335,11003,The Wedding Singer,The Wedding Singer,31.694,1998-02-13,6.8,1732
4336,884605,No Hard Feelings,No Hard Feelings,63.031,2023-06-15,6.8,3030
4337,587807,Tom & Jerry,Tom & Jerry,44.071,2021-02-10,6.8,2442
